occupation_pred,BASE_CUSTOMER_ID
13.0,87233
11.0,168411
13.0,125113
19.0,167892
15.0,67050
12.0,155340
13.0,39400
13.0,73337
22.0,84431
17.0,127306
11.0,187375
10.0,156222
15.0,194542
14.0,34979
12.0,98443
19.0,152968
11.0,195517
12.0,53164
10.0,138353
10.0,142332
17.0,167572
18.0,147442
10.0,194699
22.0,99508
15.0,164688
11.0,57901
16.0,107247
17.0,71206
11.0,106895
13.0,15982
11.0,118064
15.0,79175
21.0,24120
15.0,131838
13.0,15659
20.0,160594
12.0,171952
18.0,58047
15.0,189915
11.0,3748
15.0,189265
17.0,34267
16.0,33615
15.0,130479
13.0,3881
8.0,27612
12.0,93642
21.0,107846
16.0,116558
22.0,94898
13.0,35043
19.0,45810
16.0,187388
10.0,5774
13.0,39194
11.0,158766
14.0,106163
13.0,73043
13.0,196197
16.0,191354
13.0,90730
22.0,162849
12.0,166343
17.0,150065
18.0,189605
19.0,193326
10.0,68937
10.0,184657
17.0,160975
16.0,79027
12.0,63569
15.0,87014
12.0,174510
14.0,93946
12.0,175427
19.0,5036
16.0,80267
21.0,163740
11.0,41400
16.0,75926
15.0,171231
12.0,2612
18.0,159810
22.0,150517
15.0,2278
19.0,153056
12.0,94549
12.0,134781
16.0,35435
16.0,75150
14.0,134002
11.0,32223
11.0,140943
17.0,192942
19.0,90736
11.0,168749
13.0,127974
11.0,127228
13.0,32050
19.0,161888
11.0,103546
13.0,15384
16.0,191819
13.0,47125
20.0,130741
12.0,95125
13.0,72114
16.0,123511
14.0,32829
11.0,131490
11.0,186784
11.0,10873
14.0,86055
12.0,161351
12.0,110772
13.0,49720
12.0,76929
12.0,121438
13.0,78695
21.0,126614
17.0,108096
12.0,176499
20.0,161735
11.0,179159
18.0,183592
14.0,124566
20.0,72948
11.0,155531
11.0,115478
13.0,76635
13.0,130914
11.0,195447
12.0,85066
11.0,191014
12.0,165483
18.0,70979
13.0,194615
14.0,100572
11.0,18810
12.0,111300
13.0,92525
20.0,173363
12.0,754
11.0,183640
11.0,111918
12.0,144110
13.0,51011
12.0,129689
14.0,13417
17.0,44852
9.0,129239
18.0,40209
16.0,64463
11.0,150733
14.0,109485
9.0,56456
12.0,102634
14.0,58651
18.0,134043
11.0,161265
18.0,142675
15.0,47527
13.0,6408
18.0,194943
17.0,117765
11.0,140760
18.0,193098
13.0,191619
16.0,190835
13.0,49692
12.0,166771
17.0,120659
12.0,55478
11.0,14294
13.0,53573
12.0,129493
15.0,171929
14.0,191670
10.0,145133
15.0,17763
11.0,143142
17.0,20912
11.0,183753
11.0,68764
13.0,134873
16.0,106483
13.0,113067
12.0,21304
14.0,11998
13.0,135694
16.0,39935
18.0,144810
16.0,150473
18.0,179148
17.0,146773
16.0,108351
10.0,152576
18.0,142829
12.0,193849
13.0,29985
21.0,140841
12.0,29852
12.0,120337
20.0,192564
11.0,107374
11.0,142954
10.0,82107
18.0,124664
13.0,105329
11.0,101693
13.0,52906
19.0,75184
11.0,30419
20.0,126612
13.0,97278
18.0,149541
21.0,165159
11.0,191283
10.0,172281
9.0,134212
19.0,148079
9.0,69654
14.0,79872
13.0,179499
14.0,117598
16.0,70607
20.0,82197
16.0,195294
14.0,86553
15.0,169179
11.0,97866
16.0,84886
12.0,128908
11.0,110461
12.0,45275
13.0,103326
19.0,107037
22.0,147725
13.0,103968
19.0,155191
21.0,192666
13.0,107644
15.0,91261
12.0,87490
11.0,169837
15.0,146700
15.0,139887
10.0,61713
11.0,157619
11.0,164098
18.0,175608
18.0,141047
10.0,146669
14.0,53337
12.0,4912
21.0,124817
18.0,145247
11.0,194566
12.0,98057
11.0,148332
13.0,123237
20.0,62568
19.0,152167
20.0,121844
11.0,135903
12.0,166734
17.0,163343
12.0,32296
22.0,141462
20.0,131146
15.0,40976
12.0,56166
11.0,142776
15.0,109861
20.0,196366
11.0,19691
16.0,74269
23.0,11696
17.0,195140
19.0,2965
13.0,5259
12.0,102750
14.0,72700
21.0,145131
10.0,158916
20.0,109980
16.0,156345
14.0,79699
22.0,126624
12.0,69754
13.0,184896
13.0,8355
12.0,6792
10.0,65425
13.0,49818
13.0,5728
14.0,78447
12.0,102746
14.0,25458
11.0,195642
13.0,46599
11.0,124284
14.0,6582
16.0,194910
11.0,191199
13.0,13644
22.0,163435
12.0,105250
15.0,45175
12.0,165723
12.0,69573
12.0,190281
14.0,170751
11.0,146211
11.0,186254
12.0,39007
12.0,139711
13.0,10232
10.0,170550
11.0,17190
11.0,23551
15.0,168468
17.0,39979
13.0,95060
12.0,68162
16.0,121070
14.0,6651
23.0,118599
12.0,161319
14.0,98072
15.0,119996
20.0,136998
21.0,150535
12.0,181844
18.0,147603
20.0,127366
12.0,52021
13.0,78810
17.0,127345
11.0,82670
11.0,166818
16.0,105981
15.0,770
13.0,84205
10.0,15123
14.0,93545
12.0,100904
22.0,124518
9.0,39723
10.0,117286
13.0,104818
10.0,68294
9.0,120132
13.0,61011
13.0,53383
11.0,83079
20.0,154488
12.0,56574
12.0,56141
16.0,50017
10.0,83715
11.0,170696
12.0,180291
13.0,138316
13.0,30207
17.0,152246
19.0,52993
11.0,190885
11.0,164236
13.0,27445
9.0,174412
12.0,158839
15.0,9712
18.0,161071
13.0,146888
15.0,190273
12.0,135947
16.0,101637
9.0,36017
13.0,12250
12.0,6801
16.0,8648
9.0,171468
20.0,167977
15.0,121651
10.0,140300
13.0,168537
19.0,98484
16.0,124822
14.0,195133
19.0,194826
18.0,194785
18.0,141091
10.0,143306
10.0,140635
13.0,64851
12.0,159982
14.0,57921
16.0,126154
9.0,26952
11.0,108968
22.0,72220
12.0,113802
11.0,31313
21.0,134693
18.0,94017
12.0,156399
20.0,153870
12.0,96073
11.0,112031
11.0,110693
13.0,196311
15.0,167547
12.0,144887
12.0,169253
16.0,7934
18.0,58048
11.0,127435
11.0,58089
20.0,152724
13.0,51985
19.0,98258
11.0,83912
11.0,86105
17.0,39892
13.0,167554
16.0,1837
19.0,166515
11.0,107401
12.0,76304
13.0,37996
13.0,36997
15.0,83940
13.0,69818
18.0,192273
13.0,100893
21.0,94480
23.0,45069
12.0,136037
11.0,80009
11.0,74402
15.0,54467
16.0,2993
12.0,190312
16.0,4136
11.0,107812
14.0,158030
13.0,90790
10.0,44204
13.0,14003
13.0,36233
11.0,78741
14.0,78744
12.0,172772
16.0,75688
13.0,83035
17.0,40921
20.0,140337
12.0,60764
21.0,55338
18.0,129396
11.0,141947
19.0,184327
11.0,122273
12.0,185222
11.0,149070
11.0,6851
18.0,56235
15.0,190300
18.0,140935
15.0,118002
17.0,29011
11.0,165979
17.0,156647
17.0,193795
13.0,4570
11.0,91757
17.0,135437
11.0,180876
13.0,30071
11.0,164004
13.0,96169
8.0,54200
12.0,89701
13.0,79989
12.0,150547
20.0,150563
22.0,165539
19.0,168974
20.0,95130
20.0,135970
10.0,108033
16.0,83480
12.0,21329
10.0,109843
16.0,23627
11.0,145490
12.0,81851
12.0,101183
12.0,45367
18.0,25675
22.0,145549
11.0,192458
11.0,62063
11.0,124152
12.0,116724
19.0,121416
16.0,59228
16.0,147536
18.0,159976
13.0,82678
10.0,82716
11.0,67422
11.0,88820
19.0,169867
11.0,173217
13.0,109824
10.0,148757
16.0,195491
15.0,75806
12.0,168787
18.0,169527
23.0,32245
11.0,184485
19.0,136614
14.0,148637
17.0,43638
12.0,102304
13.0,88686
13.0,98290
20.0,150882
14.0,88238
12.0,105163
9.0,130467
19.0,161517
18.0,134581
11.0,158991
19.0,69737
11.0,169139
22.0,134257
13.0,75293
11.0,66457
10.0,149915
11.0,145499
16.0,11060
11.0,18257
21.0,161121
18.0,163082
14.0,166677
12.0,147869
10.0,49829
22.0,148710
21.0,158210
11.0,173345
20.0,150020
11.0,102816
12.0,155226
13.0,105061
16.0,87564
15.0,33916
19.0,161020
22.0,105381
17.0,27046
12.0,91865
13.0,102395
16.0,92212
11.0,141421
12.0,14658
15.0,188481
12.0,123435
15.0,4896
14.0,156457
12.0,99794
17.0,151388
17.0,57231
13.0,17249
14.0,168540
17.0,178944
15.0,4387
13.0,115414
12.0,141166
14.0,167481
19.0,151915
13.0,50074
18.0,92472
13.0,92470
18.0,185158
21.0,134965
11.0,9730
12.0,170637
15.0,12469
11.0,184744
11.0,76161
16.0,111009
13.0,160948
18.0,162639
19.0,149302
8.0,178455
17.0,134647
11.0,192682
15.0,193822
16.0,156124
18.0,39482
18.0,192878
13.0,70280
19.0,152610
22.0,143300
11.0,192546
11.0,157162
11.0,51670
12.0,93144
9.0,114501
12.0,142839
10.0,67867
14.0,96321
11.0,149561
11.0,195508
17.0,12220
10.0,44928
12.0,29312
13.0,67992
22.0,133767
14.0,105162
20.0,119382
15.0,124998
12.0,162467
16.0,123581
11.0,172146
13.0,143783
10.0,109055
14.0,17443
17.0,162481
14.0,22664
17.0,190746
19.0,196385
14.0,86954
10.0,158794
20.0,170929
19.0,125151
12.0,63369
12.0,99395
15.0,59362
12.0,35565
12.0,76472
15.0,167930
17.0,195411
11.0,106933
11.0,44568
19.0,77011
13.0,142977
16.0,116612
12.0,40041
13.0,55715
12.0,190156
17.0,1175
14.0,185523
13.0,82897
16.0,31574
15.0,167099
17.0,107202
12.0,118868
12.0,177836
10.0,195542
16.0,65774
12.0,124675
19.0,109834
12.0,192232
13.0,60150
12.0,142524
17.0,63833
11.0,167608
13.0,73539
8.0,115071
13.0,132674
12.0,68329
20.0,88061
11.0,192240
19.0,191862
8.0,102888
12.0,55638
18.0,192544
16.0,54360
12.0,106789
12.0,76729
12.0,159586
13.0,87929
15.0,55425
10.0,194858
19.0,131958
12.0,78051
17.0,126853
11.0,113642
14.0,148253
18.0,74206
17.0,82728
14.0,179957
14.0,128806
13.0,71278
18.0,63419
13.0,11374
11.0,155846
12.0,104557
11.0,144496
12.0,126250
17.0,153590
11.0,47399
11.0,124662
20.0,18449
12.0,21120
23.0,191274
18.0,26400
18.0,32486
21.0,36392
17.0,25492
13.0,179065
11.0,41823
20.0,80974
17.0,123243
12.0,130293
19.0,150613
13.0,89444
16.0,123514
12.0,99782
12.0,167899
11.0,162631
11.0,130062
13.0,100046
11.0,103078
14.0,1335
12.0,33326
12.0,82508
12.0,121922
12.0,166974
14.0,19517
16.0,195212
16.0,17429
19.0,150381
22.0,177765
11.0,123346
16.0,190925
8.0,174397
11.0,2804
19.0,147535
13.0,66036
13.0,46109
17.0,104808
12.0,2480
21.0,68345
12.0,172763
15.0,196000
12.0,34461
11.0,5641
18.0,192769
13.0,117546
9.0,192324
13.0,119864
19.0,156607
18.0,23475
17.0,29142
13.0,6706
10.0,116013
13.0,83506
19.0,178239
17.0,173686
21.0,151477
16.0,132316
19.0,178134
11.0,191303
18.0,62833
11.0,89833
16.0,10515
17.0,158430
14.0,57050
11.0,142316
19.0,165785
13.0,80256
10.0,118208
13.0,91193
17.0,122106
13.0,83706
11.0,80877
19.0,99223
11.0,43093
14.0,102104
12.0,12135
13.0,24909
11.0,151627
11.0,153823
22.0,117735
16.0,135981
13.0,139530
18.0,158769
10.0,737
23.0,189698
13.0,36729
13.0,26856
18.0,97107
19.0,150295
12.0,192876
13.0,160287
12.0,90862
20.0,71485
12.0,136486
18.0,90633
19.0,154803
12.0,7974
19.0,157018
11.0,101833
20.0,69557
23.0,44033
12.0,173144
18.0,152741
18.0,55574
13.0,66309
21.0,53143
14.0,109187
23.0,190295
8.0,11063
11.0,180522
10.0,136232
16.0,195377
12.0,11321
10.0,184048
14.0,65222
12.0,91218
12.0,32515
13.0,7369
11.0,71103
11.0,98049
17.0,193463
9.0,106006
14.0,142978
13.0,138956
22.0,67727
14.0,46082
13.0,115474
14.0,150505
15.0,83972
18.0,174303
10.0,58733
14.0,65079
12.0,109851
12.0,99284
11.0,82491
11.0,9640
12.0,30849
13.0,85383
19.0,99504
13.0,93111
17.0,181485
19.0,103345
20.0,137729
12.0,160689
11.0,138437
11.0,3524
16.0,179269
20.0,31016
17.0,11676
11.0,161460
11.0,80464
14.0,91804
13.0,55246
12.0,12364
11.0,190575
16.0,146061
11.0,61456
13.0,172888
12.0,95694
11.0,187057
12.0,135495
11.0,32545
12.0,32703
19.0,180910
12.0,188223
12.0,60867
17.0,154759
17.0,121874
12.0,3426
15.0,105752
20.0,123550
10.0,105042
11.0,56258
12.0,75221
15.0,193292
14.0,11516
17.0,123223
12.0,123072
23.0,23268
20.0,42908
19.0,154346
11.0,189466
16.0,195123
19.0,182169
16.0,121645
18.0,138298
19.0,32542
21.0,124613
11.0,161772
12.0,130869
11.0,121144
18.0,133366
18.0,132902
11.0,146253
20.0,113266
17.0,149702
13.0,99207
12.0,104687
16.0,150294
13.0,159753
11.0,158327
14.0,246
19.0,40510
15.0,171330
11.0,178971
11.0,136219
16.0,191569
17.0,11685
16.0,96436
12.0,93339
17.0,18814
21.0,146705
12.0,77149
19.0,100727
16.0,29885
16.0,66237
17.0,54203
13.0,10053
11.0,13741
17.0,174165
15.0,159556
11.0,8988
12.0,89904
11.0,101875
14.0,141481
15.0,93173
11.0,162042
19.0,107735
12.0,145730
17.0,157271
11.0,10961
14.0,31274
12.0,104237
12.0,86854
14.0,104738
17.0,151538
17.0,96089
17.0,195473
11.0,178773
11.0,66970
15.0,73804
16.0,26374
14.0,4093
20.0,34390
14.0,86031
16.0,166314
11.0,99455
11.0,36981
13.0,73219
9.0,169423
17.0,195245
14.0,89721
11.0,164779
13.0,149809
10.0,191414
13.0,122525
18.0,16586
16.0,54553
11.0,180796
14.0,46262
17.0,143017
12.0,144348
16.0,94425
20.0,141940
14.0,195459
12.0,130824
16.0,95961
23.0,174643
11.0,165828
12.0,83021
15.0,148535
9.0,33921
18.0,147679
12.0,121937
15.0,141342
10.0,51750
11.0,18106
13.0,185389
11.0,189984
19.0,189094
12.0,173637
12.0,152417
12.0,175689
11.0,116091
11.0,92721
11.0,105611
10.0,164981
11.0,150188
15.0,116262
12.0,79181
14.0,108726
22.0,71128
16.0,119825
13.0,99083
9.0,125252
12.0,111962
13.0,23922
22.0,129740
19.0,167867
14.0,3871
22.0,165799
12.0,161017
9.0,13023
11.0,75342
13.0,84199
12.0,103335
12.0,131884
15.0,102258
21.0,109931
11.0,192649
14.0,80498
12.0,134778
10.0,22456
11.0,102576
18.0,93984
15.0,148941
13.0,28369
23.0,83994
19.0,184375
13.0,43008
15.0,163920
18.0,149587
12.0,139375
19.0,82522
12.0,191533
11.0,190679
17.0,58582
14.0,88441
13.0,33422
11.0,9749
15.0,58856
12.0,171117
18.0,110980
17.0,125175
18.0,60315
14.0,68494
11.0,180239
12.0,183088
12.0,3567
13.0,49684
13.0,67385
12.0,167260
12.0,21277
18.0,72329
12.0,140540
12.0,163799
16.0,98446
19.0,186944
12.0,164250
10.0,119925
13.0,14664
12.0,195598
18.0,138294
10.0,22835
16.0,82497
14.0,37516
15.0,138186
16.0,172841
11.0,116774
17.0,151379
18.0,157763
12.0,112073
17.0,151859
12.0,94868
12.0,120138
18.0,106227
12.0,30717
12.0,41576
13.0,4392
13.0,84923
12.0,156976
12.0,169377
13.0,19643
12.0,94532
12.0,154242
21.0,165996
12.0,101345
14.0,95895
12.0,118048
13.0,6181
13.0,84016
12.0,4374
14.0,123735
20.0,120224
21.0,140245
16.0,13793
13.0,83676
13.0,66347
13.0,98271
11.0,169469
22.0,185365
11.0,172269
19.0,60018
17.0,70144
8.0,192848
18.0,155421
13.0,90739
11.0,103551
18.0,164268
12.0,108439
11.0,23259
13.0,156813
14.0,36434
11.0,192030
14.0,102142
21.0,154958
12.0,3478
16.0,60318
11.0,145521
15.0,195892
12.0,147629
11.0,168021
22.0,32018
9.0,107331
13.0,35121
20.0,110016
11.0,176906
19.0,116304
14.0,39272
14.0,165348
17.0,152284
12.0,122055
22.0,142891
13.0,123179
16.0,106171
12.0,184120
13.0,4628
13.0,125633
17.0,7575
17.0,8551
10.0,120104
12.0,67723
12.0,186709
21.0,126809
12.0,189275
13.0,13759
11.0,192351
12.0,190673
16.0,79441
12.0,89314
11.0,86371
12.0,143799
8.0,193232
18.0,107714
18.0,103792
13.0,130573
11.0,192110
8.0,173661
21.0,32388
14.0,76691
11.0,169680
13.0,149552
12.0,30106
13.0,37251
21.0,99947
17.0,79240
15.0,146789
18.0,68906
11.0,42892
19.0,181791
15.0,126468
17.0,162279
11.0,187143
12.0,128435
18.0,195404
14.0,127555
13.0,51685
9.0,195068
15.0,177851
15.0,119226
12.0,148447
22.0,171602
19.0,190343
13.0,113183
15.0,170614
10.0,140241
11.0,135149
11.0,100677
11.0,9901
12.0,146533
15.0,115828
13.0,134451
16.0,74968
12.0,41976
11.0,141088
12.0,163623
11.0,42831
16.0,23828
12.0,181145
9.0,195131
21.0,139644
12.0,18249
11.0,114519
18.0,15529
17.0,33770
10.0,2780
13.0,27925
19.0,164628
12.0,23706
16.0,145679
12.0,150615
12.0,102601
17.0,167801
13.0,81042
12.0,120811
12.0,138070
22.0,61013
15.0,106636
12.0,172354
19.0,150848
12.0,154866
14.0,100084
10.0,9215
21.0,153540
18.0,165707
20.0,193697
20.0,68340
10.0,105125
12.0,112725
18.0,69907
12.0,64683
16.0,112665
13.0,128073
11.0,111162
12.0,58802
10.0,69497
16.0,159630
11.0,180730
18.0,86963
13.0,145342
16.0,190684
23.0,150728
12.0,192178
15.0,190841
21.0,144324
12.0,34510
10.0,120590
12.0,133954
10.0,70041
13.0,161999
17.0,158877
19.0,92544
11.0,150048
7.0,193630
14.0,79466
15.0,174937
11.0,127997
9.0,180510
10.0,53251
12.0,141796
10.0,144619
13.0,85226
13.0,28778
13.0,81788
11.0,179569
11.0,184110
13.0,108105
15.0,31106
10.0,34715
11.0,34963
11.0,177289
17.0,124634
12.0,30379
20.0,152854
14.0,1777
18.0,155741
15.0,92609
9.0,194790
18.0,194904
11.0,183930
9.0,15998
12.0,157989
11.0,136223
17.0,178285
16.0,10933
16.0,138610
20.0,119545
17.0,169601
13.0,40828
14.0,5012
19.0,68363
11.0,146737
11.0,90078
11.0,139877
12.0,92886
13.0,44269
13.0,113451
13.0,106619
13.0,30088
8.0,180112
12.0,23101
11.0,141597
9.0,90895
22.0,6988
12.0,149724
12.0,110094
13.0,90702
12.0,176970
12.0,125003
13.0,109615
16.0,164344
13.0,134160
12.0,84859
12.0,23455
12.0,140537
15.0,112823
12.0,159096
11.0,114746
18.0,141762
14.0,85088
19.0,135125
11.0,187325
12.0,3427
13.0,27061
15.0,127015
14.0,191384
16.0,36165
15.0,195496
12.0,77931
21.0,169144
16.0,14582
11.0,91585
12.0,172174
12.0,44918
19.0,191266
13.0,88254
16.0,111241
13.0,74446
12.0,160662
18.0,34719
12.0,99298
12.0,188438
14.0,167697
18.0,153767
12.0,140402
12.0,58486
11.0,93254
14.0,11870
16.0,103007
14.0,13581
18.0,55292
20.0,156235
13.0,41460
15.0,90069
20.0,163385
11.0,59070
10.0,32919
16.0,190420
14.0,8620
13.0,10874
9.0,129232
14.0,44715
9.0,186420
14.0,94038
20.0,2414
11.0,195350
16.0,11717
12.0,174528
11.0,181700
20.0,64677
14.0,112
11.0,124809
13.0,117513
18.0,152128
11.0,107255
14.0,193993
18.0,156651
10.0,74527
17.0,51329
10.0,123979
16.0,23888
14.0,58220
19.0,59784
11.0,179055
17.0,167891
13.0,149137
21.0,122040
22.0,54774
18.0,155333
15.0,76066
19.0,73189
12.0,16002
12.0,721
16.0,99345
19.0,73352
19.0,113953
18.0,73751
11.0,116480
17.0,189971
9.0,85446
13.0,94676
12.0,71135
16.0,128459
12.0,33704
13.0,118516
14.0,111339
22.0,172667
12.0,143043
10.0,153797
18.0,82227
19.0,91467
15.0,129540
10.0,162458
11.0,25367
15.0,196085
15.0,141311
19.0,73440
16.0,69491
15.0,169735
21.0,110620
15.0,159021
14.0,108633
13.0,23
21.0,115673
10.0,142500
16.0,190875
11.0,163448
12.0,185810
11.0,118476
13.0,165193
19.0,175512
18.0,59843
15.0,195293
16.0,195684
15.0,131895
14.0,85390
18.0,178813
15.0,17741
13.0,21490
10.0,101912
12.0,190159
17.0,21690
13.0,112030
13.0,153512
10.0,192485
12.0,170883
12.0,113483
17.0,126439
13.0,100942
18.0,28980
22.0,150672
16.0,91041
17.0,99056
21.0,167403
14.0,88088
18.0,195485
11.0,147410
14.0,36453
12.0,77419
11.0,183815
23.0,135824
14.0,191689
18.0,34718
12.0,172741
12.0,179490
13.0,182362
11.0,187035
17.0,175302
12.0,119538
17.0,117566
21.0,156019
11.0,185500
17.0,133236
15.0,79469
10.0,142674
21.0,145007
14.0,85924
22.0,3820
20.0,47072
13.0,31385
12.0,79166
13.0,4496
16.0,110326
10.0,46174
12.0,180288
18.0,124438
11.0,124135
18.0,131873
18.0,164694
10.0,89985
11.0,182165
16.0,73110
14.0,160169
18.0,183041
15.0,120568
11.0,129059
12.0,145576
12.0,145463
10.0,4350
16.0,196329
12.0,122468
14.0,165940
14.0,48778
12.0,90644
12.0,152471
12.0,166269
9.0,196253
21.0,149696
18.0,162187
19.0,178682
12.0,122860
13.0,92061
15.0,135343
12.0,32381
13.0,69608
16.0,26676
13.0,36786
10.0,97326
14.0,13952
12.0,106016
13.0,196056
11.0,160320
10.0,7665
16.0,180130
13.0,146926
12.0,153395
11.0,24768
14.0,40592
16.0,144066
12.0,132980
15.0,114674
19.0,139189
16.0,28388
10.0,5650
12.0,137485
12.0,117277
12.0,7183
12.0,80844
12.0,81685
19.0,189878
16.0,87192
15.0,129380
13.0,151396
16.0,49078
17.0,104657
17.0,125890
13.0,100824
13.0,196297
13.0,80176
13.0,5907
19.0,154837
10.0,114006
14.0,56919
11.0,92715
12.0,172702
12.0,161027
10.0,164751
11.0,142609
13.0,79823
23.0,170411
9.0,158968
15.0,55614
12.0,98631
11.0,184510
11.0,157233
12.0,107953
15.0,172143
19.0,177340
18.0,114838
13.0,104631
15.0,127897
12.0,180443
10.0,70016
18.0,189709
15.0,62355
12.0,153207
10.0,147804
12.0,103444
16.0,82152
22.0,25151
16.0,13630
9.0,150646
12.0,147451
20.0,145240
14.0,25365
15.0,192583
9.0,137617
22.0,193661
15.0,14850
9.0,179487
13.0,141375
20.0,21699
11.0,28401
12.0,150075
12.0,32814
18.0,35696
16.0,191831
15.0,193042
17.0,193163
12.0,142006
11.0,127613
13.0,57185
12.0,168893
