,BASE_CUSTOMER_ID,BIRTHDAY_Y
484989,100715,1959
484997,174092,1959
485021,85348,1959
485230,3924,1966
485337,194257,1959
485442,11224,1959
485601,138443,1959
485668,37218,1965
485830,174237,1959
485929,163684,1959
485958,70753,1959
486072,27382,1958
486284,91549,1959
486308,6238,1959
486354,178906,1958
486414,117958,1959
486431,33068,1959
486442,132939,1959
486464,79547,1959
486559,82565,1966
486563,79458,1959
486613,182586,1959
486622,42760,1959
486646,14341,1959
486658,104685,1959
486741,65676,1959
486786,191446,1959
486800,180224,1959
487029,28358,1959
487030,164526,1959
487048,78727,1966
487068,128183,1959
487079,179755,1959
487109,156504,1959
487128,171744,1959
487142,97850,1959
487244,83833,1958
487245,1295,1959
487251,55639,1958
487258,128617,1959
487271,90801,1958
487378,5536,1959
487395,185797,1959
487432,75297,1959
487528,103787,1958
487535,76773,1959
487588,26675,1959
487595,78372,1959
487610,136628,1959
487629,12810,1959
487737,188058,1959
487822,115412,1959
487833,119335,1959
487846,114557,1959
487865,97677,1959
488176,132210,1959
488226,97268,1959
488236,88329,1959
488332,84663,1959
488342,190667,1958
488511,111132,1959
488567,43593,1959
488671,22038,1959
488704,182511,1959
488861,30602,1959
488875,124261,1959
488948,25083,1959
489048,170274,1959
489089,83268,1959
489115,185526,1959
489118,119474,1959
489203,29094,1959
489220,147589,1959
489254,86379,1959
489268,57652,1959
489272,92043,1959
489274,33078,1959
489279,29729,1966
489281,84297,1959
489292,90619,1959
489297,174261,1959
489365,184078,1959
489452,86754,1959
489499,71753,1959
489554,134822,1959
489619,81707,1959
489676,96713,1959
489709,114279,1959
489786,139861,1959
489910,139955,1959
490028,85345,1959
490067,172761,1959
490083,36050,1959
490084,161169,1959
490140,156817,1959
490183,139587,1959
490248,118075,1958
490278,46050,1959
490325,154038,1959
490343,97678,1959
490480,144479,1959
490646,8816,1959
490725,147707,1959
490739,12739,1959
490832,41553,1959
490843,189021,1959
490918,156832,1959
491004,160160,1959
491067,109825,1959
491119,34646,1959
491230,180402,1959
491266,175798,1959
491310,119186,1959
491352,187789,1958
491412,182659,1959
491456,187155,1959
491551,108864,1959
491559,96624,1959
491562,193012,1959
491782,115618,1959
491805,13729,1959
491809,190891,1959
491874,147468,1959
492027,182759,1959
492101,53796,1959
492224,28756,1958
492234,184645,1959
492248,50064,1959
492279,3289,1958
492316,30428,1959
492349,152385,1959
492359,9233,1959
492497,9973,1959
492518,49574,1959
492520,145186,1958
492525,50199,1959
492553,142125,1958
492617,188768,1959
492740,57815,1959
492948,126322,1959
492996,180894,1959
493104,41185,1959
493160,15811,1959
493297,158632,1958
493350,40077,1959
493370,83648,1959
493381,102928,1958
493399,110760,1966
493433,136003,1959
493454,109029,1959
493536,81461,1959
493549,187509,1959
493576,153977,1959
493616,175849,1959
493695,62086,1959
493733,99324,1959
493736,2581,1958
493815,44452,1959
493907,183354,1959
494033,165097,1958
494067,169364,1958
494107,4503,1959
494177,111699,1958
494253,126423,1959
494274,176305,1959
494382,81237,1958
494417,112540,1959
494711,136087,1959
494725,98488,1959
494860,159585,1959
494889,134756,1959
494931,42823,1958
495013,28841,1958
495092,173405,1959
495163,143063,1959
495200,112638,1959
495241,6221,1959
495285,158289,1959
495312,99731,1959
495356,38152,1958
495358,7710,1959
495435,145088,1959
495470,108221,1959
495492,175383,1959
495497,181542,1959
495535,143036,1959
495546,77486,1958
495784,116506,1959
495822,28863,1959
495874,145734,1959
495885,21317,1959
495966,100305,1959
495985,152281,1959
496040,52259,1959
496150,48657,1959
496170,69373,1965
496209,27842,1959
496220,59329,1966
496246,49934,1959
496258,82673,1959
496335,117648,1959
496362,155104,1959
496385,113947,1959
496431,69433,1959
496509,181574,1959
496688,154161,1959
496819,86414,1966
497003,165805,1959
497079,88333,1959
497224,75934,1959
497238,91638,1959
497325,181129,1959
497332,23310,1959
497370,192365,1959
497420,86341,1959
497440,25438,1958
497441,55591,1958
497503,119612,1966
497525,152862,1959
497534,19465,1959
497639,149492,1959
497795,159689,1958
497830,165784,1959
498052,32957,1959
498053,66383,1959
498192,131139,1959
498286,25556,1959
498302,189074,1959
498310,128559,1959
498359,17189,1959
498385,194917,1959
498415,72357,1959
498467,81456,1959
498532,151480,1959
498617,16626,1959
498664,105645,1959
498714,99637,1959
498778,26087,1959
498835,126640,1959
498877,194517,1958
498919,125906,1959
498935,125692,1959
499050,84699,1959
499128,70579,1959
499142,89703,1959
499179,83929,1966
499236,107189,1959
499249,67262,1966
499346,156703,1958
499359,87357,1959
499373,159572,1959
499488,36862,1958
499498,155698,1959
499528,132390,1959
499589,144568,1959
499639,168379,1959
499713,7039,1958
499937,9780,1959
499958,17330,1959
500105,119150,1959
500106,192486,1959
500145,142857,1959
500400,184330,1959
500538,192937,1959
500631,111277,1959
500668,49426,1959
500669,93024,1958
500680,65581,1959
500683,32994,1959
500689,42708,1958
500693,54747,1959
500705,100785,1958
500713,153713,1959
500731,163980,1959
500787,158412,1959
500899,157431,1959
500953,148756,1959
500975,41744,1959
501132,151022,1959
501302,58036,1959
501515,2417,1959
501540,93506,1959
501552,111251,1959
501617,119999,1966
501880,78982,1959
501903,12363,1959
502028,180999,1959
502100,76531,1966
502104,117753,1959
502110,86266,1958
502130,36125,1959
502306,111721,1959
502440,7291,1965
502459,175434,1959
502535,10625,1959
502688,90348,1959
502689,40161,1959
502727,78664,1966
502737,181320,1959
502756,89382,1959
502881,155707,1959
503128,161795,1958
503140,175705,1959
503223,6066,1959
503227,132004,1959
503248,145236,1958
503390,140408,1959
503475,133623,1959
503477,74564,1959
503507,118384,1959
503518,188534,1959
503588,103226,1959
503635,158569,1959
503782,139426,1959
503876,116528,1959
503907,73756,1959
503913,72361,1959
503916,899,1958
503918,55279,1959
503959,107290,1958
504043,8444,1959
504230,139399,1959
504231,156037,1959
504250,107351,1959
504273,95764,1959
504372,103387,1959
504492,72113,1959
504524,35806,1958
504629,135887,1959
504667,122210,1959
504750,28223,1959
504752,5621,1958
504835,34587,1958
504858,112067,1973
504956,55717,1959
505027,99866,1959
505115,141246,1959
505249,186005,1958
505267,126950,1959
505325,94382,1959
505331,185956,1959
505342,135696,1959
505442,172784,1959
505468,46912,1959
505569,86249,1958
505618,122017,1959
505781,154155,1959
505841,17550,1966
505948,92665,1959
505972,56164,1959
505987,21337,1959
506033,32861,1959
506052,35202,1959
506057,101141,1959
506180,82666,1959
506190,143767,1959
506405,157230,1959
506410,174139,1959
506510,188796,1959
506527,7313,1958
506532,626,1959
506533,162206,1958
506624,74011,1959
506638,166998,1959
506653,150730,1959
506684,183133,1959
506940,186460,1959
507100,34702,1959
507110,43405,1959
507176,185295,1959
507364,4901,1959
507367,158536,1973
507373,7738,1959
507626,114868,1959
507734,24938,1958
507789,80003,1959
507823,179752,1959
507826,40188,1959
508231,171850,1959
508440,173417,1959
508521,76745,1959
508557,74856,1959
508671,105535,1959
508790,121638,1958
508805,136977,1959
508836,98372,1959
508894,127865,1959
508921,139601,1959
508929,65127,1959
508963,45696,1958
509087,85913,1959
509090,174723,1959
509119,53989,1959
509161,6192,1959
509196,183150,1959
509209,84750,1959
509210,102378,1959
509330,154437,1959
509401,114523,1958
509499,30059,1959
509519,66130,1959
509677,42435,1958
509728,81354,1959
509738,10160,1959
509801,173549,1958
509807,72537,1959
509825,195171,1959
509847,141660,1959
509897,142996,1959
509943,84627,1959
510015,120243,1959
510152,106320,1958
510181,134684,1958
510232,93608,1959
510234,30589,1958
510289,115324,1959
510789,97017,1958
510874,163884,1959
510956,193322,1959
511018,165938,1959
511077,165324,1959
511111,32933,1959
511216,159268,1959
511279,50785,1959
511306,142331,1959
511336,7315,1958
511352,66932,1959
511446,72507,1959
511460,37729,1959
511486,158507,1959
511640,95687,1958
511701,195387,1959
511829,178000,1959
511854,92854,1966
512048,154295,1958
512127,103974,1959
512162,114494,1958
512311,22420,1959
512318,131389,1959
512378,18655,1958
512456,94112,1959
512643,100630,1958
512847,15526,1959
512930,90961,1959
512932,101657,1959
513070,62892,1959
513072,45439,1959
513075,99253,1959
513149,77647,1959
513300,44770,1959
513327,143865,1959
513331,92002,1959
513357,152127,1958
513461,154481,1959
513481,156580,1959
513566,82369,1959
513628,89052,1959
513689,80907,1959
513738,10054,1959
513775,173129,1958
513905,182482,1959
513967,104927,1958
513989,156766,1959
514001,171533,1959
514036,131964,1959
514092,17463,1959
514188,116526,1959
514391,83898,1959
514450,12254,1958
514466,16156,1959
514485,100436,1959
514492,108996,1959
514560,115960,1959
514563,108667,1959
514602,54979,1959
514614,64296,1958
514676,178729,1959
514733,97598,1959
514791,158792,1959
514843,145134,1959
515184,96439,1959
515366,8938,1959
515478,95758,1958
515538,1059,1958
515553,105192,1966
515606,139676,1959
515640,62435,1959
515641,66680,1958
515810,141973,1959
515903,167755,1959
516061,28030,1959
516081,127929,1959
516137,175336,1959
516245,18145,1959
516422,100586,1959
516634,127506,1959
516699,149101,1959
516779,140176,1959
516956,184864,1959
517114,191928,1959
517208,41241,1959
517365,109382,1959
517369,78615,1959
517490,77543,1959
517496,7557,1959
517525,90253,1959
517537,118861,1959
517682,143753,1959
517770,147940,1959
517790,154904,1959
517801,160003,1959
517834,88807,1958
517916,92128,1959
517951,105476,1959
517958,105180,1959
518006,148596,1959
518050,112518,1959
518076,154636,1958
518256,162466,1959
518435,110420,1959
518464,14445,1959
518560,86673,1959
518580,166079,1959
518657,189475,1959
518698,177432,1959
518856,94740,1966
518860,86927,1959
518872,129593,1959
519030,89903,1958
519031,91159,1966
519087,102007,1966
519093,88394,1959
519100,159972,1959
519348,169658,1959
519454,8064,1958
519482,64270,1959
519546,98092,1959
519582,178960,1959
519587,201,1959
519767,152825,1959
519811,119524,1959
519832,104858,1959
519880,136279,1959
520000,41902,1959
520069,175546,1959
520073,110950,1959
520096,90472,1959
520151,12106,1959
520162,105554,1958
520183,167863,1959
520192,182016,1959
520205,42973,1959
520231,42197,1959
520374,94873,1959
520695,12033,1959
520700,190795,1959
520744,122319,1959
520904,182075,1959
520918,181106,1959
520927,177837,1959
520974,38023,1959
521049,179575,1959
521123,187565,1958
521211,81390,1959
521312,83077,1959
521314,82819,1959
521319,155832,1959
521424,148191,1959
521656,84004,1959
521907,79254,1959
521921,128476,1959
521972,47630,1958
521981,182988,1959
522153,114411,1958
522241,113891,1958
522250,145122,1959
522302,121023,1959
522308,3259,1959
522377,135707,1965
522473,100866,1959
522560,72393,1959
522603,163707,1959
522707,79703,1959
522708,95215,1958
522753,159706,1959
522801,67981,1959
522837,120160,1959
522871,72989,1959
522929,57600,1959
522962,110522,1959
522974,78642,1959
522984,9209,1959
522985,9213,1959
523004,82324,1958
523042,72694,1958
523165,172099,1959
523223,116935,1959
523327,122063,1959
523387,121239,1959
523389,72732,1959
523395,118274,1959
523463,176049,1959
523581,126043,1958
523639,188179,1959
523698,99957,1959
523703,25391,1959
523751,51473,1959
523761,172310,1959
523804,80325,1959
523881,47141,1959
523902,2445,1958
523913,181303,1959
523944,183039,1959
523946,45014,1959
524309,1232,1958
524367,40309,1966
524382,116463,1959
524396,108107,1958
524401,32767,1959
524414,47558,1959
524529,76817,1958
524599,45794,1959
524624,1147,1959
524662,170277,1959
524699,107119,1966
524742,86500,1959
524761,23188,1959
524824,90426,1959
524839,90086,1959
524886,106330,1959
524948,98102,1959
524968,794,1958
525242,172342,1959
525262,124928,1958
525351,146036,1959
525375,83349,1958
525503,101783,1959
525618,9139,1959
525634,81800,1959
525819,150216,1959
525955,49509,1959
526043,181442,1959
526231,188111,1958
526262,117593,1966
526306,2861,1959
526463,98042,1959
526464,148139,1959
526466,178567,1959
526467,87868,1959
526595,85944,1959
526597,82283,1959
526608,126391,1958
526628,34065,1959
526662,109463,1959
526752,170744,1959
526771,160122,1959
526891,87752,1959
526933,143166,1959
526986,53089,1959
527043,146109,1959
527118,185118,1959
527312,191299,1966
527364,27291,1959
527426,173411,1959
527645,83025,1959
527665,105246,1959
527734,87922,1959
527735,67645,1958
527806,6253,1958
527810,169560,1958
527893,80420,1959
527966,104627,1959
528027,23721,1959
528119,70751,1959
528179,156699,1958
528184,63555,1959
528194,36022,1959
528315,126055,1959
528496,108288,1958
528557,102949,1959
528564,98830,1959
528565,118352,1959
528567,114084,1959
528579,29353,1959
528580,33715,1972
528743,90320,1959
528779,9990,1959
528785,89017,1959
528986,107771,1959
529230,103265,1958
529256,156549,1958
529405,144583,1958
529640,54351,1959
529655,61689,1959
529656,97120,1959
529732,103145,1959
529766,87431,1959
529843,170304,1959
529884,10272,1958
529904,161252,1959
529924,139154,1959
529979,176390,1959
530047,124232,1959
530137,5588,1959
530325,73213,1959
530352,135927,1959
530431,169107,1959
530444,169792,1959
530477,11775,1959
530517,132823,1959
530531,99459,1959
530585,185462,1959
530628,144328,1959
530664,98463,1959
530676,44826,1959
530678,47824,1966
530679,119232,1959
530730,79887,1959
530736,123116,1958
530936,45106,1959
531017,57502,1959
531055,36175,1959
531057,189207,1958
531253,52880,1959
531302,40391,1959
531308,118152,1959
531346,173018,1959
531401,99660,1959
531430,90917,1959
531504,117100,1959
531568,168717,1959
531694,162804,1959
531937,164602,1959
532173,102323,1959
532206,143954,1959
532290,176429,1959
532382,183746,1958
532501,80214,1959
532513,106327,1965
532593,57312,1959
532603,116990,1959
532803,157938,1959
532834,55363,1959
532855,137666,1959
532932,14332,1959
533034,133036,1958
533174,81907,1966
533293,182625,1959
533388,60371,1959
533443,32950,1966
533511,1280,1959
533517,66664,1959
533594,97459,1959
533819,122885,1959
533878,124678,1958
533913,140147,1959
